mode,seed,noise,failures,failure_rate,correction_budget,latency_ms,final_instability
event_gated_duj,14,0.95,0,0.0,147498,1897.167374001583,0.0016
event_gated_duj,15,0.95,0,0.0,147379,1898.1997150112875,0.001
event_gated_duj,16,0.95,0,0.0,147441,1895.0215070217382,0.001
event_gated_duj,17,0.95,0,0.0,145956,1894.2975840182044,0.0012
event_gated_duj,18,0.95,0,0.0,147129,1893.5199340048712,0.0013
event_gated_duj,19,0.95,0,0.0,146514,1892.3110259929672,0.0016
event_gated_duj,20,0.95,0,0.0,146971,1891.7662329913583,0.001
event_gated_duj,21,0.95,0,0.0,146550,1890.097875992069,0.0007
event_gated_duj,22,0.95,0,0.0,146776,1890.9840930136852,0.0011
event_gated_duj,23,0.95,0,0.0,146487,1890.5412789899856,0.0015
event_gated_duj,24,0.95,0,0.0,146841,1892.5484729988966,0.0011
event_gated_duj,25,0.95,0,0.0,146466,1892.5980009953491,0.0021
event_gated_duj,26,0.95,0,0.0,146866,1891.7793509899639,0.0013
event_gated_duj,27,0.95,0,0.0,146723,1892.561631015269,0.0019
event_gated_duj,28,0.95,0,0.0,146821,1891.928896016907,0.0013
event_gated_duj,29,0.95,0,0.0,146615,1892.316812009085,0.0007
event_gated_duj,30,0.95,0,0.0,146897,1891.536878014449,0.001
event_gated_duj,31,0.95,0,0.0,147247,1892.7261549979448,0.0005
event_gated_duj,32,0.95,0,0.0,146856,1891.9322019792162,0.0007
event_gated_duj,33,0.95,0,0.0,146515,1892.3486950225197,0.0019
event_gated_duj,34,0.95,0,0.0,147142,1892.0686549972743,0.0015
event_gated_duj,35,0.95,0,0.0,146269,1891.397737985244,0.0008
event_gated_duj,36,0.95,0,0.0,145891,1892.30957601103,0.0008
event_gated_duj,37,0.95,0,0.0,147531,1892.0016580086667,0.0012
event_gated_duj,38,0.95,0,0.0,146756,1892.407136008842,0.001
event_gated_duj,39,0.95,0,0.0,146074,1892.6304710039403,0.0016
event_gated_duj,40,0.95,0,0.0,146721,1892.2323760052677,0.0012
event_gated_duj,41,0.95,0,0.0,146569,1892.1983700129203,0.0016
event_gated_duj,42,0.95,0,0.0,146713,1890.8398740168195,0.0018
event_gated_duj,43,0.95,0,0.0,146391,1893.335175991524,0.0012
event_gated_duj,44,0.95,0,0.0,147014,1893.7817989790346,0.0012
event_gated_duj,45,0.95,0,0.0,146367,1892.8872919932473,0.001
event_gated_duj,46,0.95,0,0.0,146669,1892.3522979894187,0.0015
event_gated_duj,47,0.95,0,0.0,146965,1892.029299022397,0.0014
event_gated_duj,48,0.95,0,0.0,146282,1892.1876040112693,0.0004
event_gated_duj,49,0.95,0,0.0,146850,1893.0139949952718,0.0013
